dataset,model,alpha,seed,run_kind_warm,subset_key,warmstart_points,iters_to_best_excl_warmstart_warm,reached_best_warm,best_value_run_warm,best_value_dataset_col_warm,file_warm,run_kind_rand,iters_to_best_excl_warmstart_rand,reached_best_rand,best_value_run_rand,best_value_dataset_col_rand,file_rand
P3HT_dataset,GPR,1.0,38,warm,P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14,55,47,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed38__warm__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv,rand,17,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed38__rand__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv
P3HT_dataset,GPR,1.0,39,warm,P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea,27,79,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed39__warm__P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea.csv,rand,38,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed39__rand__P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea.csv
P3HT_dataset,GPR,1.0,39,warm,P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345,58,32,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed39__warm__P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345.csv,rand,39,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed39__rand__P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345.csv
P3HT_dataset,GPR,1.0,40,warm,P3HT_dataset_45__llm_expe_m45_seed40_15a94671df,45,21,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed40__warm__P3HT_dataset_45__llm_expe_m45_seed40_15a94671df.csv,rand,34,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed40__rand__P3HT_dataset_45__llm_expe_m45_seed40_15a94671df.csv
P3HT_dataset,GPR,1.0,40,warm,P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5,67,13,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed40__warm__P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5.csv,rand,38,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed40__rand__P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5.csv
P3HT_dataset,GPR,1.0,41,warm,P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a,51,49,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed41__warm__P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a.csv,rand,22,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed41__rand__P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_30__llm_expe_m30_seed42_564564d575,30,63,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_30__llm_expe_m30_seed42_564564d575.csv,rand,56,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_30__llm_expe_m30_seed42_564564d575.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_45__llm_expe_m45_seed42_d078276825,45,48,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_45__llm_expe_m45_seed42_d078276825.csv,rand,68,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_45__llm_expe_m45_seed42_d078276825.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1,49,27,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1.csv,rand,30,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_50__llm_expe_m50_seed42_76e732355b,50,45,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_50__llm_expe_m50_seed42_76e732355b.csv,rand,50,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_50__llm_expe_m50_seed42_76e732355b.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05,54,3,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05.csv,rand,33,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e,60,37,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e.csv,rand,54,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51,61,36,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51.csv,rand,52,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352,62,5,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352.csv,rand,74,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352.csv
P3HT_dataset,GPR,1.0,42,warm,P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68,68,18,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\GPR__P3HT_dataset__a1__seed42__warm__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv,rand,50,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\GPR__P3HT_dataset__a1__seed42__rand__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv
P3HT_dataset,RFR,0.1,38,warm,P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec,47,73,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed38__warm__P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec.csv,rand,55,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed38__rand__P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec.csv
P3HT_dataset,RFR,0.1,38,warm,P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14,55,31,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed38__warm__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv,rand,47,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed38__rand__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv
P3HT_dataset,RFR,0.1,39,warm,P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea,27,100,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed39__warm__P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea.csv,rand,61,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed39__rand__P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea.csv
P3HT_dataset,RFR,0.1,39,warm,P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345,58,30,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed39__warm__P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345.csv,rand,47,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed39__rand__P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345.csv
P3HT_dataset,RFR,0.1,40,warm,P3HT_dataset_45__llm_expe_m45_seed40_15a94671df,45,25,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed40__warm__P3HT_dataset_45__llm_expe_m45_seed40_15a94671df.csv,rand,96,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed40__rand__P3HT_dataset_45__llm_expe_m45_seed40_15a94671df.csv
P3HT_dataset,RFR,0.1,40,warm,P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5,67,22,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed40__warm__P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5.csv,rand,38,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed40__rand__P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5.csv
P3HT_dataset,RFR,0.1,41,warm,P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a,51,34,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed41__warm__P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a.csv,rand,47,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed41__rand__P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_30__llm_expe_m30_seed42_564564d575,30,80,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_30__llm_expe_m30_seed42_564564d575.csv,rand,102,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_30__llm_expe_m30_seed42_564564d575.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_45__llm_expe_m45_seed42_d078276825,45,84,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_45__llm_expe_m45_seed42_d078276825.csv,rand,94,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_45__llm_expe_m45_seed42_d078276825.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1,49,31,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1.csv,rand,92,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_50__llm_expe_m50_seed42_76e732355b,50,21,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_50__llm_expe_m50_seed42_76e732355b.csv,rand,90,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_50__llm_expe_m50_seed42_76e732355b.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05,54,22,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05.csv,rand,72,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e,60,18,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e.csv,rand,81,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51,61,22,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51.csv,rand,81,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352,62,26,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352.csv,rand,80,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352.csv
P3HT_dataset,RFR,0.1,42,warm,P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68,68,20,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__warm__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv,rand,77,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p1__seed42__rand__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv
P3HT_dataset,RFR,0.5,38,warm,P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec,47,77,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed38__warm__P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec.csv,rand,64,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed38__rand__P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec.csv
P3HT_dataset,RFR,0.5,38,warm,P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14,55,53,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed38__warm__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv,rand,62,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed38__rand__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv
P3HT_dataset,RFR,0.5,39,warm,P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea,27,99,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed39__warm__P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea.csv,rand,87,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed39__rand__P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea.csv
P3HT_dataset,RFR,0.5,39,warm,P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345,58,59,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed39__warm__P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345.csv,rand,60,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed39__rand__P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345.csv
P3HT_dataset,RFR,0.5,40,warm,P3HT_dataset_45__llm_expe_m45_seed40_15a94671df,45,71,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed40__warm__P3HT_dataset_45__llm_expe_m45_seed40_15a94671df.csv,rand,107,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed40__rand__P3HT_dataset_45__llm_expe_m45_seed40_15a94671df.csv
P3HT_dataset,RFR,0.5,40,warm,P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5,67,36,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed40__warm__P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5.csv,rand,51,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed40__rand__P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5.csv
P3HT_dataset,RFR,0.5,41,warm,P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a,51,53,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed41__warm__P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a.csv,rand,72,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed41__rand__P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_30__llm_expe_m30_seed42_564564d575,30,78,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_30__llm_expe_m30_seed42_564564d575.csv,rand,89,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_30__llm_expe_m30_seed42_564564d575.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_45__llm_expe_m45_seed42_d078276825,45,64,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_45__llm_expe_m45_seed42_d078276825.csv,rand,80,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_45__llm_expe_m45_seed42_d078276825.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1,49,62,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1.csv,rand,76,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_50__llm_expe_m50_seed42_76e732355b,50,55,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_50__llm_expe_m50_seed42_76e732355b.csv,rand,76,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_50__llm_expe_m50_seed42_76e732355b.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05,54,62,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05.csv,rand,86,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e,60,48,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e.csv,rand,92,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51,61,53,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51.csv,rand,83,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352,62,55,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352.csv,rand,72,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352.csv
P3HT_dataset,RFR,0.5,42,warm,P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68,68,47,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__warm__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv,rand,72,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv
P3HT_dataset,RFR,1.0,38,warm,P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec,47,71,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a1__seed38__warm__P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec.csv,rand,84,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a1__seed38__rand__P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec.csv
P3HT_dataset,RFR,1.0,38,warm,P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14,55,79,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_warmstart_from_LLMsubsets\RFR__P3HT_dataset__a1__seed38__warm__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv,rand,79,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\RFR__P3HT_dataset__a1__seed38__rand__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv
